"csv_nid","csv_fid","csv_filename","csv_path","csv_mime","csv_alt","csv_title","csv_date","csv_date_y","csv_date_m"
"40342","14723","img_1992_1.jpg","public://news/2018/img_1992_1.jpg","image/jpeg","","","1539368761","2018","10"
"40342","14724","img_2113_1.jpg","public://news/2018/img_2113_1.jpg","image/jpeg","","","1539368761","2018","10"
"40342","14725","img_1920_1.jpg","public://news/2018/img_1920_1.jpg","image/jpeg","","","1539368761","2018","10"
"11558","3018","manchester-1jpg.jpg","public://news/2018/manchester-1jpg.jpg","image/jpeg","","","1536596207","2018","09"
"11558","3019","millie.jpg","public://news/2018/millie.jpg","image/jpeg","","","1536596207","2018","09"
"11558","3020","rangoli.jpg","public://news/2018/rangoli.jpg","image/jpeg","","","1536596207","2018","09"
"11557","3021","clarke_0.jpg","public://news/2018/clarke_0.jpg","image/jpeg","","","1536596207","2018","09"
"11557","3022","feron_0.jpg","public://news/2018/feron_0.jpg","image/jpeg","","","1536596207","2018","09"
"11557","3023","junkanoo_0.jpg","public://news/2018/junkanoo_0.jpg","image/jpeg","","","1536596207","2018","09"
"40346","14729","kemp_0_2.jpg","public://news/2018/kemp_0_2.jpg","image/jpeg","","","1539368761","2018","10"
"40346","14730","howard_1.jpg","public://news/2018/howard_1.jpg","image/jpeg","","","1539368761","2018","10"
"40353","14737","pakathon_atlanta_0_1.jpg","public://news/2018/pakathon_atlanta_0_1.jpg","image/jpeg","","","1539368761","2018","10"
"40358","14743","15629384917_4f846937dc_1.jpg","public://news/2018/15629384917_4f846937dc_1.jpg","image/jpeg","","","1539368761","2018","10"
"40361","14747","flipped2_1.jpg","public://news/2018/flipped2_1.jpg","image/jpeg","","","1539368761","2018","10"
"40850","15146","220px-admiral_james_a._winnefeld_jr_1.jpg","public://news/2018/220px-admiral_james_a._winnefeld_jr_1.jpg","image/jpeg","","","1539368843","2018","10"
"11535","3026","bananabread.jpg","public://news/2018/bananabread.jpg","image/jpeg","","","1536596207","2018","09"
"11535","3024","bacon.jpg","public://news/2018/bacon.jpg","image/jpeg","","","1536596207","2018","09"
"11535","3025","wonton.jpg","public://news/2018/wonton.jpg","image/jpeg","","","1536596207","2018","09"
"11533","3027","kelly.jpg","public://news/2018/kelly.jpg","image/jpeg","","","1536596207","2018","09"
"11531","3028","anita_coe.jpg","public://news/2018/anita_coe.jpg","image/jpeg","","","1536596207","2018","09"
"40363","14750","grantaward_1.jpg","public://news/2018/grantaward_1.jpg","image/jpeg","","","1539368761","2018","10"
"40368","14756","newweb_global_feature_0_1.jpg","public://news/2018/newweb_global_feature_0_1.jpg","image/jpeg","","","1539368761","2018","10"
"11520","3029","pumpkin_ae.jpg","public://news/2018/pumpkin_ae.jpg","image/jpeg","","","1536596207","2018","09"
"11520","3030","pumpkin_ae2.jpg","public://news/2018/pumpkin_ae2.jpg","image/jpeg","","","1536596207","2018","09"
"11520","3031","pumpkin_cee.jpg","public://news/2018/pumpkin_cee.jpg","image/jpeg","","","1536596207","2018","09"
"11520","3032","pumpkin_chbe.jpg","public://news/2018/pumpkin_chbe.jpg","image/jpeg","","","1536596207","2018","09"
"11520","3033","pumpkin_dean1.jpg","public://news/2018/pumpkin_dean1.jpg","image/jpeg","","","1536596207","2018","09"
"11520","3034","pumpkin_dean2.jpg","public://news/2018/pumpkin_dean2.jpg","image/jpeg","","","1536596207","2018","09"
"11520","3035","pumpkin_ece.jpg","public://news/2018/pumpkin_ece.jpg","image/jpeg","","","1536596207","2018","09"
"11520","3036","pumpkin_isye.jpg","public://news/2018/pumpkin_isye.jpg","image/jpeg","","","1536596207","2018","09"
"11520","3037","pumpkin_mse.jpg","public://news/2018/pumpkin_mse.jpg","image/jpeg","","","1536596207","2018","09"
"40378","14767","timthumb.php__0_1.jpg","public://news/2018/timthumb.php__0_1.jpg","image/jpeg","","","1539368761","2018","10"
"11503","3038","davis_1.jpg","public://news/2018/davis_1.jpg","image/jpeg","","","1536596207","2018","09"
"11503","3039","davis-rimoli.jpg","public://news/2018/davis-rimoli.jpg","image/jpeg","","","1536596207","2018","09"
"40384","14774","bill-george_0_2.jpg","public://news/2018/bill-george_0_2.jpg","image/jpeg","","","1539368761","2018","10"
"11498","3047","candler-music1.jpg","public://news/2018/candler-music1.jpg","image/jpeg","","","1536596207","2018","09"
"11498","3040","harbin-china-600.jpg","public://news/2018/harbin-china-600.jpg","image/jpeg","","","1536596207","2018","09"
"11498","3041","patagonia-argentina-600.jpg","public://news/2018/patagonia-argentina-600.jpg","image/jpeg","","","1536596207","2018","09"
"11498","3042","yellowstone-600.jpg","public://news/2018/yellowstone-600.jpg","image/jpeg","","","1536596207","2018","09"
"11498","3043","osa-peninsula-costa-rica-600.jpg","public://news/2018/osa-peninsula-costa-rica-600.jpg","image/jpeg","","","1536596207","2018","09"
"11498","3044","toya1.jpg","public://news/2018/toya1.jpg","image/jpeg","","","1536596207","2018","09"
"11498","3045","toya2.jpg","public://news/2018/toya2.jpg","image/jpeg","","","1536596207","2018","09"
"11498","3046","toya3.jpg","public://news/2018/toya3.jpg","image/jpeg","","","1536596207","2018","09"
"40392","14785","lsamp4_1.jpg","public://news/2018/lsamp4_1.jpg","image/jpeg","","","1539368761","2018","10"
"40392","14786","lsamp5_1.jpg","public://news/2018/lsamp5_1.jpg","image/jpeg","","","1539368761","2018","10"
"40392","14782","lsamp1_1.jpg","public://news/2018/lsamp1_1.jpg","image/jpeg","","","1539368761","2018","10"
"40392","14783","lsamp3_1.jpg","public://news/2018/lsamp3_1.jpg","image/jpeg","","","1539368761","2018","10"
"40392","14784","lsamp2_1.jpg","public://news/2018/lsamp2_1.jpg","image/jpeg","","","1539368761","2018","10"
"40394","14789","131001r245_1.jpg","public://news/2018/131001r245_1.jpg","image/jpeg","","","1539368761","2018","10"
"40397","14793","0624103-p27_59_1.jpg","public://news/2018/0624103-p27_59_1.jpg","image/jpeg","","","1539368761","2018","10"
"40398","14794","may72502_1.jpg","public://news/2018/may72502_1.jpg","image/jpeg","","","1539368761","2018","10"
"40399","14796","nunnally_1.jpg","public://news/2018/nunnally_1.jpg","image/jpeg","","","1539368761","2018","10"
"40399","14797","sephus_1.jpg","public://news/2018/sephus_1.jpg","image/jpeg","","","1539368761","2018","10"
"40400","14799","imgp6673_0_1.jpg","public://news/2018/imgp6673_0_1.jpg","image/jpeg","","","1539368761","2018","10"
"40401","14801","1211zx_0257kp_select_1.jpg","public://news/2018/1211zx_0257kp_select_1.jpg","image/jpeg","","","1539368761","2018","10"
"40401","14802","1211zx_0015kp_select_1.jpg","public://news/2018/1211zx_0015kp_select_1.jpg","image/jpeg","","","1539368761","2018","10"
"40401","14803","0411zw_0209ms_1.jpg","public://news/2018/0411zw_0209ms_1.jpg","image/jpeg","","","1539368761","2018","10"
"40404","14807","agmus-sure_group_at_awards_1.jpg","public://news/2018/agmus-sure_group_at_awards_1.jpg","image/jpeg","","","1539368761","2018","10"
"40405","14809","usnwr_2015-ug_feature_v2_1.jpg","public://news/2018/usnwr_2015-ug_feature_v2_1.jpg","image/jpeg","","","1539368761","2018","10"
"11689","3048","barnes_0.jpg","public://news/2018/barnes_0.jpg","image/jpeg","","","1536596207","2018","09"
"11689","3049","ledoux.jpg","public://news/2018/ledoux.jpg","image/jpeg","","","1536596207","2018","09"
"40407","14812","319251_1.jpg","public://news/2018/319251_1.jpg","image/jpeg","","","1539368761","2018","10"
"40409","14815","140422r040_1.jpg","public://news/2018/140422r040_1.jpg","image/jpeg","","","1539368761","2018","10"
"40409","14816","140422r027_1.jpg","public://news/2018/140422r027_1.jpg","image/jpeg","","","1539368761","2018","10"
"40412","14820","0524103-p27-14_1.jpg","public://news/2018/0524103-p27-14_1.jpg","image/jpeg","","","1539368761","2018","10"
"40413","14822","topenguniversities_0_1.jpg","public://news/2018/topenguniversities_0_1.jpg","image/jpeg","","","1539368761","2018","10"
"40418","14828","13c5416-p1-030_1.jpg","public://news/2018/13c5416-p1-030_1.jpg","image/jpeg","","","1539368843","2018","10"
"40419","14830","sitaraman_1.jpg","public://news/2018/sitaraman_1.jpg","image/jpeg","","","1539368843","2018","10"
"40419","14831","swaminathan_1.jpg","public://news/2018/swaminathan_1.jpg","image/jpeg","","","1539368843","2018","10"
"40420","14833","130710br076_1.jpg","public://news/2018/130710br076_1.jpg","image/jpeg","","","1539368843","2018","10"
"40421","14835","picon1.1_0_1.jpg","public://news/2018/picon1.1_0_1.jpg","image/jpeg","","","1539368843","2018","10"
"40423","14837","crate_inside_1.jpg","public://news/2018/crate_inside_1.jpg","image/jpeg","","","1539368843","2018","10"
"40423","14838","crate_sky_1.jpg","public://news/2018/crate_sky_1.jpg","image/jpeg","","","1539368843","2018","10"
"40423","14839","oldtelescope_1.jpg","public://news/2018/oldtelescope_1.jpg","image/jpeg","","","1539368843","2018","10"
"40423","14840","view_tt_1.jpg","public://news/2018/view_tt_1.jpg","image/jpeg","","","1539368843","2018","10"
"40424","14842","newsimage_20579_1.jpg","public://news/2018/newsimage_20579_1.jpg","image/jpeg","","","1539368843","2018","10"
"40425","14844","safichoo2_0_1.jpg","public://news/2018/safichoo2_0_1.jpg","image/jpeg","","","1539368843","2018","10"
"11688","3050","volunteer_graphic_1200.jpg","public://news/2018/volunteer_graphic_1200.jpg","image/jpeg","","","1536596207","2018","09"
"11687","3051","barnes.jpg","public://news/2018/barnes.jpg","image/jpeg","","","1536596207","2018","09"
"40427","14847","ghovanloo-disanto_1.jpg","public://news/2018/ghovanloo-disanto_1.jpg","image/jpeg","","","1539368843","2018","10"
"40429","14850","4googlesciencefair0_1_1.jpg","public://news/2018/4googlesciencefair0_1_1.jpg","image/jpeg","","","1539368843","2018","10"
"40430","14852","11p1000-p13-007_1.jpg","public://news/2018/11p1000-p13-007_1.jpg","image/jpeg","","","1539368843","2018","10"
"40430","14853","original_autorhexis_1.jpg","public://news/2018/original_autorhexis_1.jpg","image/jpeg","","","1539368843","2018","10"
"40430","14854","13c2517-p1-082_1.jpg","public://news/2018/13c2517-p1-082_1.jpg","image/jpeg","","","1539368843","2018","10"
"40430","14855","11c2647-p1-354_1.jpg","public://news/2018/11c2647-p1-354_1.jpg","image/jpeg","","","1539368843","2018","10"
"40430","14856","dsc04300_3_1.jpg","public://news/2018/dsc04300_3_1.jpg","image/jpeg","","","1539368843","2018","10"
"11691","3052","may_whisenhunt.jpg","public://news/2018/may_whisenhunt.jpg","image/jpeg","","","1536596207","2018","09"
"11691","3053","2014_aaic_names-web-final.jpg","public://news/2018/2014_aaic_names-web-final.jpg","image/jpeg","","","1536596207","2018","09"
"11691","3054","2015aaic_webinvite.png","public://news/2018/2015aaic_webinvite.png","image/png","","","1536596207","2018","09"
"11691","3055","alumniawards_2014v8.jpg","public://news/2018/alumniawards_2014v8.jpg","image/jpeg","","","1536596207","2018","09"
"40431","14858","spencer_0_2.jpg","public://news/2018/spencer_0_2.jpg","image/jpeg","","","1539368843","2018","10"
"40432","14860","tsukruk_hires_1.jpg","public://news/2018/tsukruk_hires_1.jpg","image/jpeg","","","1539368843","2018","10"
"40432","14861","xia-wustl_2.jpg","public://news/2018/xia-wustl_2.jpg","image/jpeg","","","1539368843","2018","10"
"40434","14864","weatherchannel_1.jpg","public://news/2018/weatherchannel_1.jpg","image/jpeg","","","1539368843","2018","10"
"40437","14868","catmax_photography_dr._valerie_montgomery_rice_morehouse-5249-533x800_1.jpg","public://news/2018/catmax_photography_dr._valerie_montgomery_rice_morehouse-5249-533x800_1.jpg","image/jpeg","","","1539368843","2018","10"
"40439","14873","zlmse_2_1.jpg","public://news/2018/zlmse_2_1.jpg","image/jpeg","","","1539368843","2018","10"
"40439","14874","xia-wustl_0_1.jpg","public://news/2018/xia-wustl_0_1.jpg","image/jpeg","","","1539368843","2018","10"
"40439","14875","geoffreyli_1.jpg","public://news/2018/geoffreyli_1.jpg","image/jpeg","","","1539368843","2018","10"
"40439","14871","graphene-antenna-akyildiz_1.jpg","public://news/2018/graphene-antenna-akyildiz_1.jpg","image/jpeg","","","1539368843","2018","10"
"40439","14872","prausnitz-cropped_0_2.jpg","public://news/2018/prausnitz-cropped_0_2.jpg","image/jpeg","","","1539368843","2018","10"
"40441","14878","all-team-600_1.jpg","public://news/2018/all-team-600_1.jpg","image/jpeg","","","1539368843","2018","10"
"40442","14880","pilot_1.jpg","public://news/2018/pilot_1.jpg","image/jpeg","","","1539368843","2018","10"
"40444","14883","zl_wang_2_1.jpg","public://news/2018/zl_wang_2_1.jpg","image/jpeg","","","1539368843","2018","10"
"40445","14885","foe-japan_1.png","public://news/2018/foe-japan_1.png","image/png","","","1539368843","2018","10"
"40445","14886","lg101_1.jpg","public://news/2018/lg101_1.jpg","image/jpeg","","","1539368843","2018","10"
"40445","14887","kurtis_kimberly_0_2.jpg","public://news/2018/kurtis_kimberly_0_2.jpg","image/jpeg","","","1539368843","2018","10"
"40445","14888","walker_2007_1.jpg","public://news/2018/walker_2007_1.jpg","image/jpeg","","","1539368843","2018","10"
"40446","14890","chow2_1.jpg","public://news/2018/chow2_1.jpg","image/jpeg","","","1539368843","2018","10"
"40449","14894","walton32_1.jpg","public://news/2018/walton32_1.jpg","image/jpeg","","","1539368843","2018","10"
"40450","14896","vigoryang_1.jpg","public://news/2018/vigoryang_1.jpg","image/jpeg","","","1539368843","2018","10"
"40451","14898","maker_faire_logo_page_header_08_almond_1.jpg","public://news/2018/maker_faire_logo_page_header_08_almond_1.jpg","image/jpeg","","","1539368843","2018","10"
"40452","14900","photo202_1.jpg","public://news/2018/photo202_1.jpg","image/jpeg","","","1539368843","2018","10"
"40454","14903","john-marshall_1.jpg","public://news/2018/john-marshall_1.jpg","image/jpeg","","","1539368843","2018","10"
"40457","14907","ammonsindex_1.jpg","public://news/2018/ammonsindex_1.jpg","image/jpeg","","","1539368843","2018","10"
"40459","14908","felicia_1.jpg","public://news/2018/felicia_1.jpg","image/jpeg","","","1539368843","2018","10"
"40460","14909","clarke-johnpaul1_0_1.jpg","public://news/2018/clarke-johnpaul1_0_1.jpg","image/jpeg","","","1539368843","2018","10"
"40461","14910","rheebook_1.jpg","public://news/2018/rheebook_1.jpg","image/jpeg","","","1539368843","2018","10"
"40462","14911","ruzzene-insideshot_1.jpg","public://news/2018/ruzzene-insideshot_1.jpg","image/jpeg","","","1539368843","2018","10"
"40463","14912","bras20and20ressel_1.jpeg","public://news/2018/bras20and20ressel_1.jpeg","image/jpeg","","","1539368843","2018","10"
"40468","14913","may130617_6955_1.jpg","public://news/2018/may130617_6955_1.jpg","image/jpeg","","","1539368843","2018","10"
"40469","14914","analytics_1.jpg","public://news/2018/analytics_1.jpg","image/jpeg","","","1539368843","2018","10"
"40472","14915","zlmse_1_1.jpg","public://news/2018/zlmse_1_1.jpg","image/jpeg","","","1539368843","2018","10"
"40474","14916","hisham-hegab_1.jpg","public://news/2018/hisham-hegab_1.jpg","image/jpeg","","","1539368843","2018","10"
"40475","14917","platt_1.jpg","public://news/2018/platt_1.jpg","image/jpeg","","","1539368843","2018","10"
"40476","14918","warren_gray520_1.jpg","public://news/2018/warren_gray520_1.jpg","image/jpeg","","","1539368843","2018","10"
"40477","14919","advani1_1.jpg","public://news/2018/advani1_1.jpg","image/jpeg","","","1539368843","2018","10"
"40478","14920","gtcomm2014-van-003_1.jpg","public://news/2018/gtcomm2014-van-003_1.jpg","image/jpeg","","","1539368843","2018","10"
"40480","14921","warren_may_1.jpg","public://news/2018/warren_may_1.jpg","image/jpeg","","","1539368843","2018","10"
"40481","14922","naephoto_1.jpg","public://news/2018/naephoto_1.jpg","image/jpeg","","","1539368843","2018","10"
"40482","14923","sachin_1.jpg","public://news/2018/sachin_1.jpg","image/jpeg","","","1539368843","2018","10"
"40484","14924","50281_71182286186_7909010_n_1.jpg","public://news/2018/50281_71182286186_7909010_n_1.jpg","image/jpeg","","","1539368843","2018","10"
"40485","14925","may72713_1_1.jpg","public://news/2018/may72713_1_1.jpg","image/jpeg","","","1539368843","2018","10"
"40486","14926","0913_topbusinesspeople_c02_400_1.jpg","public://news/2018/0913_topbusinesspeople_c02_400_1.jpg","image/jpeg","","","1539368843","2018","10"
"40489","14927","revchristineaward_1.jpg","public://news/2018/revchristineaward_1.jpg","image/jpeg","","","1539368843","2018","10"
"40492","14928","kimkurtis_1.jpg","public://news/2018/kimkurtis_1.jpg","image/jpeg","","","1539368843","2018","10"
"40493","14929","jpl_1.jpg","public://news/2018/jpl_1.jpg","image/jpeg","","","1539368843","2018","10"
"11690","3056","may_headshotcc.jpg","public://news/2018/may_headshotcc.jpg","image/jpeg","","","1536596207","2018","09"
"11690","3057","peterson_headshotcc.jpg","public://news/2018/peterson_headshotcc.jpg","image/jpeg","","","1536596207","2018","09"
"40500","14931","goldwater_1.jpg","public://news/2018/goldwater_1.jpg","image/jpeg","","","1539368843","2018","10"
"40501","14932","sally_lab2_1.jpg","public://news/2018/sally_lab2_1.jpg","image/jpeg","","","1539368843","2018","10"
"40502","14933","acccleanenergy_1.jpg","public://news/2018/acccleanenergy_1.jpg","image/jpeg","","","1539368843","2018","10"
"40503","14934","ammons_1.jpg","public://news/2018/ammons_1.jpg","image/jpeg","","","1539368843","2018","10"
"40507","14936","photo_0_2.jpg","public://news/2018/photo_0_2.jpg","image/jpeg","","","1539368843","2018","10"
"40508","14937","zlwang_2_1.jpg","public://news/2018/zlwang_2_1.jpg","image/jpeg","","","1539368843","2018","10"
"40510","14938","147791_1.jpg","public://news/2018/147791_1.jpg","image/jpeg","","","1539368843","2018","10"
"40512","14939","_mg_4245_v1fs_1.jpg","public://news/2018/_mg_4245_v1fs_1.jpg","image/jpeg","","","1539368843","2018","10"
"40515","14941","ezzard_1.jpg","public://news/2018/ezzard_1.jpg","image/jpeg","","","1539368843","2018","10"
"40522","14942","garrett_stanley_1.jpg","public://news/2018/garrett_stanley_1.jpg","image/jpeg","","","1539368843","2018","10"
"40524","14943","kariwatkins_bus_rotater_1.jpg","public://news/2018/kariwatkins_bus_rotater_1.jpg","image/jpeg","","","1539368843","2018","10"
"40525","14944","ecker20photo_1.jpg","public://news/2018/ecker20photo_1.jpg","image/jpeg","","","1539368843","2018","10"
"40527","14945","13c10308-p3-051_1.jpg","public://news/2018/13c10308-p3-051_1.jpg","image/jpeg","","","1539368843","2018","10"
"40528","14946","alford_dean_1.jpg","public://news/2018/alford_dean_1.jpg","image/jpeg","","","1539368843","2018","10"
"40531","14948","microneedle-patch2_1.jpg","public://news/2018/microneedle-patch2_1.jpg","image/jpeg","","","1539368843","2018","10"
"40533","14949","antonia20antonioujulian20rimoli_1.jpg","public://news/2018/antonia20antonioujulian20rimoli_1.jpg","image/jpeg","","","1539368843","2018","10"
"40537","14950","larryjacobs_1.jpg","public://news/2018/larryjacobs_1.jpg","image/jpeg","","","1539368843","2018","10"
"40539","14951","bbraun_1.jpg","public://news/2018/bbraun_1.jpg","image/jpeg","","","1539368843","2018","10"
"40542","14954","zinn_1.jpg","public://news/2018/zinn_1.jpg","image/jpeg","","","1539368843","2018","10"
"40544","14956","220px-professor_handdad_1.jpg","public://news/2018/220px-professor_handdad_1.jpg","image/jpeg","","","1539368843","2018","10"
"40545","14957","mcdevitt_vert_hires_1.jpg","public://news/2018/mcdevitt_vert_hires_1.jpg","image/jpeg","","","1539368843","2018","10"
"40546","14958","janeammons-georgiatech_0_2.jpg","public://news/2018/janeammons-georgiatech_0_2.jpg","image/jpeg","","","1539368843","2018","10"
"40547","14959","parker_1.jpg","public://news/2018/parker_1.jpg","image/jpeg","","","1539368843","2018","10"
"40549","14961","130710dr182_1.jpg","public://news/2018/130710dr182_1.jpg","image/jpeg","","","1539368843","2018","10"
"40551","14962","aerera_1.jpg","public://news/2018/aerera_1.jpg","image/jpeg","","","1539368843","2018","10"
"40552","14963","c-maxsolarenergi.-ford_1.jpg","public://news/2018/c-maxsolarenergi.-ford_1.jpg","image/jpeg","","","1539368843","2018","10"
"40553","14964","garyambassador-010_1.jpg","public://news/2018/garyambassador-010_1.jpg","image/jpeg","","","1539368843","2018","10"
"40555","14965","zlwang_1_1.jpg","public://news/2018/zlwang_1_1.jpg","image/jpeg","","","1539368843","2018","10"
"40556","14966","juang_vlarge_1.jpg","public://news/2018/juang_vlarge_1.jpg","image/jpeg","","","1539368843","2018","10"
"40557","14967","karen2_1.jpg","public://news/2018/karen2_1.jpg","image/jpeg","","","1539368843","2018","10"
"40558","14968","85ca8cec9b095481eeef2e7565d3a0a3_1.jpg","public://news/2018/85ca8cec9b095481eeef2e7565d3a0a3_1.jpg","image/jpeg","","","1539368843","2018","10"
"40563","14970","qb6a01642028229_1.jpg","public://news/2018/qb6a01642028229_1.jpg","image/jpeg","","","1539368843","2018","10"
"40564","14971","john20crittendencp20wong_1.jpg","public://news/2018/john20crittendencp20wong_1.jpg","image/jpeg","","","1539368843","2018","10"
"40565","14972","zlwang_0_2.jpg","public://news/2018/zlwang_0_2.jpg","image/jpeg","","","1539368843","2018","10"
"40567","14973","11388327274_33f238be6f_b_1.jpg","public://news/2018/11388327274_33f238be6f_b_1.jpg","image/jpeg","","","1539368843","2018","10"
"40570","14974","sivakumaryalamanchili_1.jpg","public://news/2018/sivakumaryalamanchili_1.jpg","image/jpeg","","","1539368843","2018","10"
"40573","14975","photo_1.jpg","public://news/2018/photo_1.jpg","image/jpeg","","","1539368843","2018","10"
"40575","14977","mbloch_1.png","public://news/2018/mbloch_1.png","image/png","","","1539368843","2018","10"
"40576","14978","kilpatrick20headshot_1.jpg","public://news/2018/kilpatrick20headshot_1.jpg","image/jpeg","","","1539368843","2018","10"
"40578","14979","388cead_1.jpg","public://news/2018/388cead_1.jpg","image/jpeg","","","1539368843","2018","10"
"40581","14980","0566bfc_0_2.jpg","public://news/2018/0566bfc_0_2.jpg","image/jpeg","","","1539368843","2018","10"
"40583","14982","ae_1.jpg","public://news/2018/ae_1.jpg","image/jpeg","","","1539368843","2018","10"
"40584","14983","bill-george_1.jpg","public://news/2018/bill-george_1.jpg","image/jpeg","","","1539368843","2018","10"
"40586","14984","tummala_0_2.jpg","public://news/2018/tummala_0_2.jpg","image/jpeg","","","1539368843","2018","10"
"40587","14985","hodges20-20large_1.jpg","public://news/2018/hodges20-20large_1.jpg","image/jpeg","","","1539368843","2018","10"
"40588","14986","lmretreat1_1.jpg","public://news/2018/lmretreat1_1.jpg","image/jpeg","","","1539368843","2018","10"
"40592","14987","detect_1.jpg","public://news/2018/detect_1.jpg","image/jpeg","","","1539368843","2018","10"
"40593","14988","plattm_0_2.jpg","public://news/2018/plattm_0_2.jpg","image/jpeg","","","1539368843","2018","10"
"40596","14989","509708main_gazarik_226-150x150_1.jpg","public://news/2018/509708main_gazarik_226-150x150_1.jpg","image/jpeg","","","1539368843","2018","10"
"40597","14990","robrhinehart_1.jpg","public://news/2018/robrhinehart_1.jpg","image/jpeg","","","1539368843","2018","10"
"40598","14991","jones_0_2.jpg","public://news/2018/jones_0_2.jpg","image/jpeg","","","1539368843","2018","10"
"40599","14992","sshank_1.jpg","public://news/2018/sshank_1.jpg","image/jpeg","","","1539368843","2018","10"
"40600","14993","cnes_001_0_1.jpg","public://news/2018/cnes_001_0_1.jpg","image/jpeg","","","1539368843","2018","10"
"40601","14994","hertel_0_2.jpg","public://news/2018/hertel_0_2.jpg","image/jpeg","","","1539368843","2018","10"
"40602","14995","igem_1.jpg","public://news/2018/igem_1.jpg","image/jpeg","","","1539368843","2018","10"
"40603","14996","magnus_1.jpg","public://news/2018/magnus_1.jpg","image/jpeg","","","1539368843","2018","10"
"40605","14997","haddad-w_1.jpg","public://news/2018/haddad-w_1.jpg","image/jpeg","","","1539368843","2018","10"
"40608","14998","bakir_1.jpg","public://news/2018/bakir_1.jpg","image/jpeg","","","1539368843","2018","10"
"40611","15000","zlw_head_1.jpg","public://news/2018/zlw_head_1.jpg","image/jpeg","","","1539368843","2018","10"
"40612","15001","isyebook_1.jpg","public://news/2018/isyebook_1.jpg","image/jpeg","","","1539368843","2018","10"
"40613","15002","the_world_university_rankings_video_contest_201_450_1.jpg","public://news/2018/the_world_university_rankings_video_contest_201_450_1.jpg","image/jpeg","","","1539368843","2018","10"
"40614","15003","hqdefault_1.jpg","public://news/2018/hqdefault_1.jpg","image/jpeg","","","1539368843","2018","10"
"40616","15004","haas_kevin_0_1.jpg","public://news/2018/haas_kevin_0_1.jpg","image/jpeg","","","1539368843","2018","10"
"40617","15005","urban-delivery-vehicles-research_team-w_1.jpg","public://news/2018/urban-delivery-vehicles-research_team-w_1.jpg","image/jpeg","","","1539368843","2018","10"
"40618","15006","237221_1.jpg","public://news/2018/237221_1.jpg","image/jpeg","","","1539368843","2018","10"
"40619","15007","grijalva_1.jpg","public://news/2018/grijalva_1.jpg","image/jpeg","","","1539368843","2018","10"
"40620","15008","bergin-done_0_1.jpg","public://news/2018/bergin-done_0_1.jpg","image/jpeg","","","1539368843","2018","10"
"40623","15009","3x5-book_1.jpg","public://news/2018/3x5-book_1.jpg","image/jpeg","","","1539368843","2018","10"
"40624","15010","alexeev_1.jpg","public://news/2018/alexeev_1.jpg","image/jpeg","","","1539368843","2018","10"
"40625","15011","africandeansphoto_1.jpg","public://news/2018/africandeansphoto_1.jpg","image/jpeg","","","1539368843","2018","10"
"40626","15012","aeaiaateam_1.jpg","public://news/2018/aeaiaateam_1.jpg","image/jpeg","","","1539368843","2018","10"
"40630","15013","jt_1.jpg","public://news/2018/jt_1.jpg","image/jpeg","","","1539368843","2018","10"
"40633","15015","filipe1_1.jpg","public://news/2018/filipe1_1.jpg","image/jpeg","","","1539368843","2018","10"
"40634","15016","huo_1.jpg","public://news/2018/huo_1.jpg","image/jpeg","","","1539368843","2018","10"
"40636","15018","patterson_1.jpg","public://news/2018/patterson_1.jpg","image/jpeg","","","1539368843","2018","10"
"40642","15019","schneider_larry_258042_org1_1.jpg","public://news/2018/schneider_larry_258042_org1_1.jpg","image/jpeg","","","1539368843","2018","10"
"40644","15020","220px-admiral_james_a._winnefeld2c_jr_1.jpg","public://news/2018/220px-admiral_james_a._winnefeld2c_jr_1.jpg","image/jpeg","","","1539368843","2018","10"
"40647","15021","2011_08_01_antenaswifi2_1.jpg","public://news/2018/2011_08_01_antenaswifi2_1.jpg","image/jpeg","","","1539368843","2018","10"
"40650","15023","ron_rousseau_140_1.jpg","public://news/2018/ron_rousseau_140_1.jpg","image/jpeg","","","1539368843","2018","10"
"40651","15024","susanthomas_1.jpg","public://news/2018/susanthomas_1.jpg","image/jpeg","","","1539368843","2018","10"
"40652","15025","130711br024_1.jpg","public://news/2018/130711br024_1.jpg","image/jpeg","","","1539368843","2018","10"
"40659","15027","index_1.jpg","public://news/2018/index_1.jpg","image/jpeg","","","1539368843","2018","10"
"40660","15028","images_2_1.jpg","public://news/2018/images_2_1.jpg","image/jpeg","","","1539368843","2018","10"
"40662","15029","naefoe_1.jpg","public://news/2018/naefoe_1.jpg","image/jpeg","","","1539368843","2018","10"
"40663","15030","cover_1.jpg","public://news/2018/cover_1.jpg","image/jpeg","","","1539368843","2018","10"
"40664","15031","aiaa20missile20design20winning20asdl20team_1.png","public://news/2018/aiaa20missile20design20winning20asdl20team_1.png","image/png","","","1539368843","2018","10"
"40665","15032","tracke_1.jpg","public://news/2018/tracke_1.jpg","image/jpeg","","","1539368843","2018","10"
"40666","15033","130419cr010_1.jpg","public://news/2018/130419cr010_1.jpg","image/jpeg","","","1539368843","2018","10"
"40668","15034","solarjackets_2.jpg","public://news/2018/solarjackets_2.jpg","image/jpeg","","","1539368843","2018","10"
"40670","15035","215527_0_edwardi_98976_20130623_1.jpg","public://news/2018/215527_0_edwardi_98976_20130623_1.jpg","image/jpeg","","","1539368843","2018","10"
"40672","15037","154031_1.jpg","public://news/2018/154031_1.jpg","image/jpeg","","","1539368843","2018","10"
